generation_run_name,generation_model,evaluation_model,dataset,setting,mode,path,n,bad,pct_bad,missing_path,random_fallback,non_success,blank_prediction
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,human_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/mmlu_pro/human_from_scratch/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,model_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/mmlu_pro/model_from_scratch/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,model_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/mmlu_pro/model_from_scratch/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,augment_human,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/mmlu_pro/augment_human/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,augment_human,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/mmlu_pro/augment_human/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,augment_model,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/mmlu_pro/augment_model/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,augment_model,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/mmlu_pro/augment_model/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,augment_ablation,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/mmlu_pro/augment_ablation/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,augment_ablation,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/mmlu_pro/augment_ablation/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,human_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/gpqa/human_from_scratch/full_question,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,human_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/gpqa/human_from_scratch/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,model_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/gpqa/model_from_scratch/full_question,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,model_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/gpqa/model_from_scratch/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,augment_human,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/gpqa/augment_human/full_question,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,augment_human,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/gpqa/augment_human/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,augment_model,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/gpqa/augment_model/full_question,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,augment_model,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/gpqa/augment_model/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,augment_ablation,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/gpqa/augment_ablation/full_question,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,augment_ablation,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_Qwen_Qwen3-4B-Instruct-2507/gpqa/augment_ablation/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,human_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/arc_challenge/human_from_scratch/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,model_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/arc_challenge/model_from_scratch/full_question,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,model_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/arc_challenge/model_from_scratch/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,augment_human,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/arc_challenge/augment_human/full_question,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,augment_human,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/arc_challenge/augment_human/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,augment_model,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/arc_challenge/augment_model/full_question,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,augment_model,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/arc_challenge/augment_model/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,augment_ablation,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/arc_challenge/augment_ablation/full_question,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,augment_ablation,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/arc_challenge/augment_ablation/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,human_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/mmlu_pro/human_from_scratch/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,human_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/mmlu_pro/human_from_scratch/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,model_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/mmlu_pro/model_from_scratch/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,augment_human,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/mmlu_pro/augment_human/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,augment_human,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/mmlu_pro/augment_human/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,augment_model,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/mmlu_pro/augment_model/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,augment_model,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/mmlu_pro/augment_model/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,augment_ablation,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/mmlu_pro/augment_ablation/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,augment_ablation,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/mmlu_pro/augment_ablation/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,gpqa,human_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/gpqa/human_from_scratch/full_question,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,gpqa,human_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/gpqa/human_from_scratch/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,gpqa,model_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/gpqa/model_from_scratch/full_question,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,gpqa,model_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/gpqa/model_from_scratch/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,gpqa,augment_human,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/gpqa/augment_human/full_question,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,gpqa,augment_human,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/gpqa/augment_human/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,gpqa,augment_model,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/gpqa/augment_model/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,gpqa,augment_ablation,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/gpqa/augment_ablation/full_question,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/allenai/Olmo-3-7B-Instruct,gpqa,augment_ablation,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_allenai_Olmo-3-7B-Instruct/gpqa/augment_ablation/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,arc_challenge,human_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/arc_challenge/human_from_scratch/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,arc_challenge,model_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/arc_challenge/model_from_scratch/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,arc_challenge,augment_human,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/arc_challenge/augment_human/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,arc_challenge,augment_model,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/arc_challenge/augment_model/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,arc_challenge,augment_ablation,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/arc_challenge/augment_ablation/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,mmlu_pro,human_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/mmlu_pro/human_from_scratch/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,mmlu_pro,human_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/mmlu_pro/human_from_scratch/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,mmlu_pro,model_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/mmlu_pro/model_from_scratch/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,mmlu_pro,model_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/mmlu_pro/model_from_scratch/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,mmlu_pro,augment_human,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/mmlu_pro/augment_human/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,mmlu_pro,augment_human,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/mmlu_pro/augment_human/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,mmlu_pro,augment_model,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/mmlu_pro/augment_model/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,mmlu_pro,augment_model,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/mmlu_pro/augment_model/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,mmlu_pro,augment_ablation,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/mmlu_pro/augment_ablation/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,mmlu_pro,augment_ablation,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/mmlu_pro/augment_ablation/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,gpqa,human_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/gpqa/human_from_scratch/full_question,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,gpqa,human_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/gpqa/human_from_scratch/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,gpqa,model_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/gpqa/model_from_scratch/full_question,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,gpqa,model_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/gpqa/model_from_scratch/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,gpqa,augment_human,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/gpqa/augment_human/full_question,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,gpqa,augment_human,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/gpqa/augment_human/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,gpqa,augment_model,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/gpqa/augment_model/full_question,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,gpqa,augment_model,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/gpqa/augment_model/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.1-8B-Instruct,gpqa,augment_ablation,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.1-8B-Instruct/gpqa/augment_ablation/choices_only,371,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.2-3B-Instruct,arc_challenge,human_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.2-3B-Instruct/arc_challenge/human_from_scratch/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.2-3B-Instruct,arc_challenge,model_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.2-3B-Instruct/arc_challenge/model_from_scratch/full_question,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.2-3B-Instruct,arc_challenge,model_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.2-3B-Instruct/arc_challenge/model_from_scratch/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.2-3B-Instruct,arc_challenge,augment_human,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.2-3B-Instruct/arc_challenge/augment_human/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.2-3B-Instruct,arc_challenge,augment_model,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.2-3B-Instruct/arc_challenge/augment_model/full_question,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.2-3B-Instruct,arc_challenge,augment_model,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.2-3B-Instruct/arc_challenge/augment_model/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.2-3B-Instruct,arc_challenge,augment_ablation,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.2-3B-Instruct/arc_challenge/augment_ablation/full_question,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.2-3B-Instruct,arc_challenge,augment_ablation,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.2-3B-Instruct/arc_challenge/augment_ablation/choices_only,982,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.2-3B-Instruct,mmlu_pro,human_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.2-3B-Instruct/mmlu_pro/human_from_scratch/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.2-3B-Instruct,mmlu_pro,human_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.2-3B-Instruct/mmlu_pro/human_from_scratch/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.2-3B-Instruct,mmlu_pro,model_from_scratch,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.2-3B-Instruct/mmlu_pro/model_from_scratch/full_question,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.2-3B-Instruct,mmlu_pro,model_from_scratch,choices_only,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.2-3B-Instruct/mmlu_pro/model_from_scratch/choices_only,523,0,0.0,False,0,0,0
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,vllm/meta-llama/Llama-3.2-3B-Instruct,mmlu_pro,augment_human,full_question,datasets/collected/gemini_from_scratch_testing/google_gemini-3.1-pro-preview/vllm_meta-llama_Llama-3.2-3B-Instruct/mmlu_pro/augment_human/full_question,523,0,0.0,False,0,0,0
