generation_run_name,generator,dataset,sample_id,eval_model,eval_model_display,setting,evaluation_prediction,correct_answer_letter,distractor_source,source_status,round_split_status
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_SC_407613,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,I,B,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:MCAS_2005_5_24,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,C,D,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_405778,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,A,C,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7263060,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,D,H,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_SC_401668,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,I,C,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7230388,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,H,C,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7215670,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,D,J,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7006160,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,B,F,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_SC_410630,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,C,F,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7033845,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,C,E,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7221620,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,G,J,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_412605,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,J,G,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_416638,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,E,D,round1,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:MCAS_2011_8_17694,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,D,F,round1,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_SC_400012,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,I,G,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:TIMSS_2003_8_pg16,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,J,H,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_191625,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,A,I,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7106628,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,B,G,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7203473,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,B,J,round1,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_SC_416108,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,G,D,round1,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:LEAP_2007_8_10418,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,A,E,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7111178,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,G,E,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:AIMS_2008_4_5,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,B,G,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7236513,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,H,G,round1,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_189053,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,B,D,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7191433,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,B,G,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:MEAP_2005_5_14,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,I,E,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7222600,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,D,B,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:MCAS_2004_8_7,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,I,J,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_401502,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,H,C,round1,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:MCAS_2006_9_4,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,F,A,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_402341,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,A,J,round1,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_417128,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,G,I,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:MEA_2016_8_15,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,G,E,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7085225,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,E,C,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_SC_401661,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,H,C,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:MCAS_1999_4_23,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,C,E,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_SC_415457,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,C,E,round1,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7058135,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,A,C,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:MDSA_2008_4_19,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,I,D,round1,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7131758,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,D,A,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7190120,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,G,B,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_409317,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,C,I,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7228358,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,A,H,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:MCAS_2004_5_33,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,B,A,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7057085,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,D,H,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7024395,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,D,C,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:MDSA_2010_4_20,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,B,I,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_SC_405019,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,D,H,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7139650,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,D,H,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_417150,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,C,I,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7004953,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,C,J,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7095060,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,E,A,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7123358,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,F,D,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_402502,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,H,F,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:MEA_2010_8_18,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,I,F,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7211033,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,A,E,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_412774,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,B,A,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7206430,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,A,H,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_SC_LBS10337,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,J,I,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7142520,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,B,H,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_SC_405501,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,B,I,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:AKDE&ED_2008_8_34,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,I,E,round1,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_415272,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,A,C,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_405387,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,H,D,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7213430,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,F,J,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7234360,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,F,E,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_405685,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,D,A,round1,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7236740,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,A,H,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7116235,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,F,J,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_SC_405357,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,B,H,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:MDSA_2009_4_34,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,A,D,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7016310,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,C,J,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:VASoL_2007_3_1,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,E,I,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7205608,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,B,H,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7015208,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,E,H,round1,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_SC_409666,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,A,B,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7024273,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,J,H,round1,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_402364,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,C,B,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:OHAT_2009_8_36,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,D,A,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:TIMSS_2011_4_pg45,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,F,I,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:MCAS_2014_5_5,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,J,D,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_SC_409241,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,D,H,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_401523,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,B,F,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:MCAS_2013_8_29435,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,C,I,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_SC_406720,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,G,J,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_175560,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,A,H,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_183890,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,H,D,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:MCAS_2003_8_21,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,G,I,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7064750,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,F,A,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:TIMSS_2007_8_pg113,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,C,I,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_403930,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,A,D,round1,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_410334,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,C,A,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:NAEP_2000_8_S11+11,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,H,G,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:NYSEDREGENTS_2012_4_1,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,B,C,round2,kept,matched
gen_gpt52_v2,openai/gpt-5.2-2025-12-11,arc_challenge,arc_challenge:Mercury_7140333,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,augment_human,C,F,round2,kept,matched
