generator_key,generator,generator_display,dataset,dataset_display,sample_id,cosine_sem_0.90_count,hybrid_match_count,hybrid_match_proportion,any_formula_like_choice,formula_like_choice_count,exact_rule_match_count,cosine_rule_match_count,human_choices,model_choices,matched_human_distractors,matched_model_distractors,matched_pair_similarities,matched_pair_methods
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:NAEP_2000_8_S11+11,1,1,0.3333333333333333,False,0,0,1,"always much closer to the Sun than it is to the Earth
about the same distance from the Sun as it is from the Earth
sometimes closer to the Sun than it is to the Earth and sometimes closer to the Earth than it is to the Sun","always much closer to the Sun than it is to the Earth
at about the same average distance from the Earth as from the Sun
sometimes closer to the Sun and sometimes closer to the Earth, depending on the Moon phase",always much closer to the Sun than it is to the Earth,always much closer to the Sun than it is to the Earth,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:NAEP_2000_8_S11+11,1,1,0.3333333333333333,False,0,0,1,"always much closer to the Sun than it is to the Earth
about the same distance from the Sun as it is from the Earth
sometimes closer to the Sun than it is to the Earth and sometimes closer to the Earth than it is to the Sun","sometimes closer to the Sun than it is to the Earth
always approximately the same distance from the Earth as it is from the Sun
closer to the Sun than to the Earth during the new moon phase",sometimes closer to the Sun than it is to the Earth and sometimes closer to the Earth than it is to the Sun,sometimes closer to the Sun than it is to the Earth,0.952192,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:NAEP_2000_8_S21+4,1,1,0.3333333333333333,False,0,0,1,"Air resistance
The weight of the box
The gravitational force exerted by the Earth on the box","The gravitational force exerted by the Earth on the box
The normal force exerted by the floor on the box
The force of air resistance exerted by the surrounding air on the box",The gravitational force exerted by the Earth on the box,The gravitational force exerted by the Earth on the box,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:NAEP_2000_8_S21+4,1,1,0.3333333333333333,False,0,0,1,"Air resistance
The weight of the box
The gravitational force exerted by the Earth on the box","The gravitational force exerted by the Earth on the box
The normal force exerted by the floor on the box
The force exerted by the box on the person",The gravitational force exerted by the Earth on the box,The gravitational force exerted by the Earth on the box,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:NCEOGA_2013_5_17,1,1,0.3333333333333333,False,0,0,1,"water
fish
insects","fungi
insects
plants",insects,insects,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:NCEOGA_2013_5_20,1,1,0.3333333333333333,False,0,0,1,"freckles
eye color
dimples","eye color
hair color
blood type",eye color,eye color,1.0,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:NCEOGA_2013_5_20,1,1,0.3333333333333333,False,0,0,1,"freckles
eye color
dimples","eye color
blood type
natural hair color",eye color,eye color,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:NCEOGA_2013_5_20,1,1,0.3333333333333333,False,0,0,1,"freckles
eye color
dimples","eye color
blood type
natural hair color",eye color,eye color,1.0,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:NCEOGA_2013_5_35,1,1,0.3333333333333333,False,0,0,1,"heart, blood, vessels
nose, trachea, lungs
brain, spinal cord, nerves","trachea, lungs, bronchi
heart, arteries, veins
kidneys, ureters, bladder","heart, blood, vessels","heart, arteries, veins",0.912745,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:NCEOGA_2013_5_9,1,1,0.3333333333333333,False,0,0,1,"warm temperatures
clear conditions
cool temperatures","clear skies
cool temperatures
calm winds",cool temperatures,cool temperatures,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:NCEOGA_2013_8_15,1,1,0.3333333333333333,False,0,0,1,"The population expands and competition intensifies.
The population increases as competition decreases.
Competition weakens and the population decreases.","Competition weakens while the population contracts.
Competition strengthens while the population expands.
Competition remains unchanged while the population remains stable.",The population expands and competition intensifies.,Competition strengthens while the population expands.,0.915983,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:NCEOGA_2013_8_42,1,1,0.3333333333333333,False,0,0,1,"boiling water and melting wax
rusting iron and baking a cake
dissolving powder and shredding paper","melting ice and boiling water
rusting iron and baking a cake
dissolving sugar in water and cutting paper",rusting iron and baking a cake,rusting iron and baking a cake,1.0,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:NCEOGA_2013_8_7,1,1,0.3333333333333333,False,0,0,1,"less nutrients in the water
higher water temperatures
fewer nitrates","higher surface water temperatures
less dissolved oxygen in the surface waters
reduced nutrient levels near the surface",higher water temperatures,higher surface water temperatures,0.909936,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2008_4_11,1,1,0.3333333333333333,False,0,0,1,"shape
length
width","length
volume
elasticity",length,length,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2008_8_17,1,1,0.3333333333333333,False,0,0,1,"The offspring are identical to the parents.
Only one parent is necessary for reproduction.
No sex cells are needed for reproduction.","The population grows at a much faster rate.
Less energy is required by the parents to reproduce.
The offspring are genetically identical to the parents.",The offspring are identical to the parents.,The offspring are genetically identical to the parents.,0.975924,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2010_4_24,1,1,0.3333333333333333,False,0,0,1,"change of season and fewer predators
loss of habitat and fewer predators
loss of habitat and more food","loss of habitat and more predators
warmer temperatures and more food
more pollution and less space",loss of habitat and fewer predators,loss of habitat and more predators,0.98583,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2012_4_1,1,1,0.3333333333333333,False,0,0,1,"wooden block
metal nail
glass bottle","wooden block
glass marble
metal spoon",wooden block,wooden block,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2012_4_29,1,1,0.3333333333333333,False,0,0,1,"How much space does a plant need to grow?
How much soil does a plant need to grow?
How much sunlight will make a plant grow tallest?","How much sunlight will make a plant grow tallest?
How often should a plant be watered to make it grow tallest?
What type of soil will make a plant grow tallest?",How much sunlight will make a plant grow tallest?,How much sunlight will make a plant grow tallest?,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2012_4_9,1,1,0.3333333333333333,False,0,0,1,"natural cycles
states of matter
forms of energy","forms of energy
forces that require contact
forces that only attract",forms of energy,forms of energy,1.0,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2012_4_9,1,1,0.3333333333333333,False,0,0,1,"natural cycles
states of matter
forms of energy","forms of energy
produced only by moving objects
types of electricity",forms of energy,forms of energy,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2012_8_19,1,1,0.3333333333333333,False,0,0,1,"plentiful resources
stable climate
less competition","more food
less competition
fewer diseases",less competition,less competition,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2012_8_28,1,1,0.3333333333333333,False,0,0,1,"A whole sugar cube is added and the water is stirred.
A whole sugar cube is added and the water is not stirred.
A crushed sugar cube is added and the water is not stirred.","A whole sugar cube is added and the water is stirred.
A crushed sugar cube is added and the water is left undisturbed.
A whole sugar cube is added and the water is left undisturbed.",A whole sugar cube is added and the water is stirred.,A whole sugar cube is added and the water is stirred.,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2013_4_17,1,1,0.3333333333333333,False,0,0,1,"air
water
a rock","a rock
a cloud
a car",a rock,a rock,1.0,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2013_4_17,1,1,0.3333333333333333,False,0,0,1,"air
water
a rock","a rock
a plastic toy
a flame",a rock,a rock,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2013_4_17,1,1,0.3333333333333333,False,0,0,1,"air
water
a rock","a rock
a car
a robot",a rock,a rock,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2013_8_10,1,1,0.3333333333333333,False,0,0,1,"reproductive
digestive
endocrine","circulatory
digestive
respiratory",digestive,digestive,1.0,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2013_8_10,1,1,0.3333333333333333,False,0,0,1,"reproductive
digestive
endocrine","circulatory
digestive
respiratory",digestive,digestive,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2013_8_10,1,1,0.3333333333333333,False,0,0,1,"reproductive
digestive
endocrine","digestive
circulatory
respiratory",digestive,digestive,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2015_4_26,1,1,0.3333333333333333,False,0,0,1,"completing its life cycle
beginning hibernation
preparing for migration","marking its territory
preparing for hibernation
migrating to a new location",beginning hibernation,preparing for hibernation,0.904805,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2015_4_29,1,1,0.3333333333333333,False,0,0,1,"water
green plants
decomposers","plants
water
soil",water,water,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2015_4_29,1,1,0.3333333333333333,False,0,0,1,"water
green plants
decomposers","plants
soil
water",water,water,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:OHAT_2007_8_24,1,1,0.3333333333333333,False,0,0,1,"Rock is recrystallized by extreme pressure.
Rock solidifies slowly deep underground.
Rock is formed from deposited sediment.","Rock forms from layers of sediment pressing together.
Solid rock changes due to intense underground pressure.
Melted rock solidifies slowly deep underground.",Rock solidifies slowly deep underground.,Melted rock solidifies slowly deep underground.,0.916,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:OHAT_2008_5_34,1,1,0.3333333333333333,False,0,0,1,"Decomposers use sunlight to make food.
Decomposers are a food source for plants.
Decomposers only eat plants that grow underground.","Decomposers make their own food from sunlight like plants do.
Decomposers hunt and eat other living animals as top predators.
Decomposers convert carbon dioxide into oxygen for the rest of the ecosystem.",Decomposers use sunlight to make food.,Decomposers make their own food from sunlight like plants do.,0.938848,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:OHAT_2008_5_34,1,1,0.3333333333333333,False,0,0,1,"Decomposers use sunlight to make food.
Decomposers are a food source for plants.
Decomposers only eat plants that grow underground.","Decomposers produce their own food using sunlight.
Decomposers hunt and eat living animals to control population sizes.
Decomposers provide the primary source of oxygen for the ecosystem.",Decomposers use sunlight to make food.,Decomposers produce their own food using sunlight.,0.955067,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:OHAT_2010_8_35,1,1,0.3333333333333333,False,0,0,1,"mitochondrion and cell wall
chloroplast and nucleus
nucleus and cell wall","chloroplast and nucleus
vacuole and mitochondrion
cell wall and chloroplast",chloroplast and nucleus,chloroplast and nucleus,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:TAKS_2009_5_14,1,1,0.3333333333333333,False,0,0,1,"The pull of Earth's rotation
The push of the table
The push of air pressure","The magnetic pull of the Earth's core
The downward push of air pressure
The force of the push that made it fall",The push of air pressure,The downward push of air pressure,0.900731,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:TAKS_2009_5_26,1,1,0.3333333333333333,False,0,0,1,"Thick atmosphere
Thunderstorms
Oceans","Oceans
Wind
Clouds",Oceans,Oceans,1.0,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:TAKS_2009_5_26,1,1,0.3333333333333333,False,0,0,1,"Thick atmosphere
Thunderstorms
Oceans","Oceans
Rivers
Trees",Oceans,Oceans,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:TAKS_2009_5_26,1,1,0.3333333333333333,False,0,0,1,"Thick atmosphere
Thunderstorms
Oceans","Oceans
Trees
Clouds",Oceans,Oceans,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:TIMSS_1995_8_J6,1,1,0.3333333333333333,False,0,0,1,"The atoms stop moving.
The atoms split into simpler parts and then combine to form other atoms.
The atoms no longer exist once the animal has decomposed.","The atoms are destroyed as the animal decomposes.
The atoms stop moving completely when the animal dies.
The atoms are converted completely into heat energy.",The atoms no longer exist once the animal has decomposed.,The atoms are destroyed as the animal decomposes.,0.904262,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:TIMSS_1995_8_J6,1,1,0.3333333333333333,False,0,0,1,"The atoms stop moving.
The atoms split into simpler parts and then combine to form other atoms.
The atoms no longer exist once the animal has decomposed.","The atoms disappear because the animal is no longer alive.
The atoms stay locked in the body forever and cannot be used again.
The atoms turn into energy and vanish into the air.",The atoms no longer exist once the animal has decomposed.,The atoms disappear because the animal is no longer alive.,0.913291,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:TIMSS_1995_8_Q15,1,1,0.3333333333333333,False,0,0,1,"Rusting iron
Burning wood
Baking bread","Rusting of iron
Burning a piece of paper
Baking a cake",Rusting iron,Rusting of iron,0.983459,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:TIMSS_1995_8_R2,1,1,0.3333333333333333,False,0,0,1,"It absorbs all the white light and turns most of it into blue light.
It absorbs only the blue part of the light.
It gives off its own blue light.","It absorbs the blue part of the light and reflects most of the rest.
It absorbs all of the white light and emits its own blue light.
It reflects all of the white light, and the shirt's dye colors the light blue.",It absorbs all the white light and turns most of it into blue light.,It absorbs all of the white light and emits its own blue light.,0.955584,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:TIMSS_2003_4_pg7,1,1,0.3333333333333333,False,0,0,1,"A glass bottle
A metal can
A plastic bottle","A plastic bottle
A tin can
A glass jar",A plastic bottle,A plastic bottle,1.0,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:TIMSS_2003_4_pg7,1,1,0.3333333333333333,False,0,0,1,"A glass bottle
A metal can
A plastic bottle","A plastic grocery bag
An aluminum soda can
A glass bottle",A glass bottle,A glass bottle,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:TIMSS_2003_8_pg80,1,1,0.3333333333333333,False,0,0,1,"kidney
heart
skin","swim bladder
heart
lateral line",heart,heart,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:TIMSS_2003_8_pg80,1,1,0.3333333333333333,False,0,0,1,"kidney
heart
skin","swim bladder
nostril
heart",heart,heart,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:TIMSS_2003_8_pg85,1,1,0.3333333333333333,False,0,0,1,"production of sperm and egg
division of egg
development of embryo","division of the egg into multiple cells
production of sperm and egg cells
attachment of the embryo to the uterus",production of sperm and egg,production of sperm and egg cells,0.936294,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:TIMSS_2003_8_pg85,1,1,0.3333333333333333,False,0,0,1,"production of sperm and egg
division of egg
development of embryo","production of sperm and egg cells
attachment of the embryo to the uterine wall
division of the zygote into multiple cells",production of sperm and egg,production of sperm and egg cells,0.936294,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:TIMSS_2007_8_pg53,1,1,0.3333333333333333,False,0,0,1,"a prediction
a conclusion
a theory","an inference
a hypothesis
a conclusion",a conclusion,a conclusion,1.0,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:TIMSS_2007_8_pg53,1,1,0.3333333333333333,False,0,0,1,"a prediction
a conclusion
a theory","a conclusion
a hypothesis
an inference",a conclusion,a conclusion,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:TIMSS_2007_8_pg53,1,1,0.3333333333333333,False,0,0,1,"a prediction
a conclusion
a theory","a conclusion
a hypothesis
an inference",a conclusion,a conclusion,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:TIMSS_2007_8_pg60,1,1,0.3333333333333333,False,0,0,1,"Humans
Birds
Reptiles","Amphibians
Reptiles
Mammals",Reptiles,Reptiles,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:TIMSS_2011_4_pg5,1,1,0.3333333333333333,False,0,0,1,"deer
cow
goat","deer
elephant
rabbit",deer,deer,1.0,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:TIMSS_2011_8_pg102,1,1,0.3333333333333333,False,0,0,1,"rusting
melting
evaporation","evaporation
dissolution
precipitation",evaporation,evaporation,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:TIMSS_2011_8_pg15,1,1,0.3333333333333333,False,0,0,1,"The temperature is lower in the valley than on the mountain top.
The temperature is higher in the valley than on the mountain top.
Air pressure in the valley is lower than on the mountain top.","Air pressure on the mountain top is higher than in the valley.
The warmer temperature in the valley caused the plastic bottle to soften and shrink.
The absence of water created a vacuum inside the bottle that pulled the sides inward.",Air pressure in the valley is lower than on the mountain top.,Air pressure on the mountain top is higher than in the valley.,0.967509,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:TIMSS_2011_8_pg31,1,1,0.3333333333333333,False,0,0,1,"The atoms are broken.
The atoms are flattened.
The atoms are changed into different atoms.","The atoms are broken into smaller pieces.
The atoms disappear completely.
The atoms change into different elements.",The atoms are changed into different atoms.,The atoms change into different elements.,0.9442,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:VASoL_2007_5_21,1,1,0.3333333333333333,False,0,0,1,"Squirrel
Sea gull
Lizard","Frog
Lizard
Mouse",Lizard,Lizard,1.0,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:VASoL_2007_5_22,1,1,0.3333333333333333,False,0,0,1,"The color of his dog's food dish
The amount of food he gives his dog
The time of day he feeds his dog","How much food he gives his dog at each feeding
How the dog reacts to each food (such as how quickly it eats it)
The time of day he feeds his dog during the investigation",The amount of food he gives his dog,How much food he gives his dog at each feeding,0.90199,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:VASoL_2008_3_25,1,1,0.3333333333333333,False,0,0,1,"Taste and smell
Sight and hearing
Smell and hearing","Hearing and sight
Smell and touch
Taste and hearing",Sight and hearing,Hearing and sight,0.987789,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:VASoL_2008_3_25,1,1,0.3333333333333333,False,0,0,1,"Taste and smell
Sight and hearing
Smell and hearing","Sight and smell
Touch and hearing
Smell and taste",Taste and smell,Smell and taste,0.991427,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:VASoL_2008_3_32,1,1,0.3333333333333333,False,0,0,1,"read a story
cut up some leaves
use a magnifying glass","use a scale
use a magnifying glass
use a measuring cup",use a magnifying glass,use a magnifying glass,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:VASoL_2009_3_12,1,1,0.3333333333333333,False,0,0,1,"hold a lamp near the floor
turn off the lights in the room
sit close to the wall near a window","place a light between yourself and the wall
turn off all the lights in the room
shine a bright light directly onto the wall",turn off the lights in the room,turn off all the lights in the room,0.972466,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:VASoL_2009_3_12,1,1,0.3333333333333333,False,0,0,1,"hold a lamp near the floor
turn off the lights in the room
sit close to the wall near a window","stand behind the light source
turn off the lights in the room
shine the light directly at the wall",turn off the lights in the room,turn off the lights in the room,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:VASoL_2009_3_2,1,1,0.3333333333333333,False,0,0,1,"Rubber band
Cloth ribbon
Leather shoe","Metal paper clip
Plastic straw
Rubber band",Rubber band,Rubber band,1.0,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:VASoL_2009_3_2,1,1,0.3333333333333333,False,0,0,1,"Rubber band
Cloth ribbon
Leather shoe","Rubber band
Plastic ruler
Sheet of paper",Rubber band,Rubber band,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:VASoL_2009_3_22,1,1,0.3333333333333333,False,0,0,1,"It is soft.
It is blue.
It is square.","It is sweet.
It grows on trees.
It is square.",It is square.,It is square.,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:VASoL_2009_3_23,1,1,0.3333333333333333,False,0,0,1,"The metal rod becomes a liquid.
The metal rod becomes heavier.
The metal rod attracts other metals.","The metal rod produces light.
The metal rod absorbs sound.
The metal rod becomes heavier.",The metal rod becomes heavier.,The metal rod becomes heavier.,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:WASL_2004_8_17,1,1,0.3333333333333333,False,0,0,1,"Evidence that his claim is correct
Evidence that his claim is wrong
Proof that there is going to be a hard winter","Proof for his claim
Disproof for his claim
Proof that the upcoming winter will be hard",Proof that there is going to be a hard winter,Proof that the upcoming winter will be hard,0.966448,cosine_text
